#JD                    MAG              ERR               SURVEY Filter
2455864.719726560172   0.169083000000   0.120210000000        SWASP
2455864.720214840025  -0.125647000000   0.170683000000        SWASP
2455864.721191409975  -0.102427000000   0.156460000000        SWASP
2455864.721679689828   0.124062000000   0.166976000000        SWASP
2455864.722656250000  -0.022690000000   0.160625000000        SWASP
2455864.722656250000  -0.056008000000   0.165597000000        SWASP
2455864.723632810172   0.043421000000   0.156138000000        SWASP
2455864.724121090025  -0.080669000000   0.152526000000        SWASP
2455864.725097659975   0.012310000000   0.147762000000        SWASP
2455864.725585939828  -0.134715000000   0.145777000000        SWASP
2455864.726074220147   0.095522000000   0.074712000000        SWASP
2455864.726562500000  -0.047819000000   0.158244000000        SWASP
2455864.727539060172  -0.094393000000   0.169678000000        SWASP
2455864.728027340025  -0.041722000000   0.168800000000        SWASP
2455864.729003909975  -0.114764000000   0.173353000000        SWASP
2455864.729492189828  -0.058992000000   0.094529000000        SWASP
2455864.729980470147   0.114142000000   0.125273000000        SWASP
2455864.730468750000  -0.019527000000   0.111740000000        SWASP
2455864.731445310172   0.168236000000   0.133330000000        SWASP
2455864.731933590025   0.068427000000   0.111660000000        SWASP
2455864.732910159975   0.059936000000   0.116270000000        SWASP
2455864.733398439828   0.450381000000   0.167802000000        SWASP
2455864.734375000000   0.904218000000   1.450285000000        SWASP
2455864.734863279853   0.141682000000   0.118907000000        SWASP
2455864.735351560172   0.165752000000   0.106132000000        SWASP
2455864.735839840025  -0.048245000000   0.083025000000        SWASP
2455864.736816409975   0.122295000000   0.083122000000        SWASP
2455864.737304689828  -0.007862000000   0.066474000000        SWASP
2455864.738281250000   0.046531000000   0.147229000000        SWASP
2455864.738769529853  -0.074399000000   0.136845000000        SWASP
2455864.739257810172  -0.007465000000   0.139096000000        SWASP
2455864.739746090025   0.073609000000   0.140000000000        SWASP
2455864.740722659975   0.061029000000   0.134276000000        SWASP
2455864.741210939828   0.048500000000   0.130914000000        SWASP
2455864.742187500000   0.020453000000   0.131568000000        SWASP
2455864.742675779853   0.068762000000   0.133385000000        SWASP
2455864.743164060172   0.019133000000   0.128846000000        SWASP
2455864.743652340025  -0.036179000000   0.124959000000        SWASP
2455864.744628909975  -0.002359000000   0.129494000000        SWASP
2455864.745117189828   0.052462000000   0.125831000000        SWASP
2455864.746093750000  -0.046309000000   0.125431000000        SWASP
2455864.746582029853  -0.069567000000   0.125493000000        SWASP
2455864.747070310172  -0.048831000000   0.128873000000        SWASP
2455864.747558590025   0.005236000000   0.133226000000        SWASP
2455864.748535159975   0.014118000000   0.139738000000        SWASP
2455864.749023439828   0.024910000000   0.146598000000        SWASP
2455864.750000000000  -0.107054000000   0.157523000000        SWASP
2455864.750000000000  -0.051196000000   0.051608000000        SWASP
2455864.750976560172  -0.008467000000   0.142641000000        SWASP
2455864.751464840025  -0.098686000000   0.154033000000        SWASP
2455864.752441409975   0.063091000000   0.158358000000        SWASP
2455864.752929689828   0.012765000000   0.064064000000        SWASP
2455864.753417970147  -0.010158000000   0.066089000000        SWASP
2455864.753906250000  -0.055666000000   0.165283000000        SWASP
2455864.754882810172  -0.039566000000   0.171666000000        SWASP
2455864.755371090025  -0.081516000000   0.176392000000        SWASP
2455864.756347659975  -0.099920000000   0.056753000000        SWASP
2455864.756835939828  -0.000380000000   0.063031000000        SWASP
2455864.757324220147  -0.258319000000   0.058332000000        SWASP
2455864.757812500000  -0.161840000000   0.064653000000        SWASP
2455864.758789060172  -0.197455000000   0.198181000000        SWASP
2455864.759277340025   0.096055000000   0.165995000000        SWASP
2455864.760253909975  -0.039964000000   0.145605000000        SWASP
2455864.760742189828   0.058701000000   0.070625000000        SWASP
2455864.761230470147   0.066574000000   0.058384000000        SWASP
2455864.761718750000   0.054486000000   0.054177000000        SWASP
2455865.489746090025   0.005320000000   0.170202000000        SWASP
2455865.489746090025   0.018241000000   0.142457000000        SWASP
2455865.490234380122   0.320553000000   0.220215000000        SWASP
2455865.490234380122  -0.060941000000   0.175316000000        SWASP
2455865.495605470147   0.229550000000   0.090275000000        SWASP
2455865.495605470147   0.028143000000   0.173442000000        SWASP
2455865.496093750000   0.062041000000   0.059128000000        SWASP
2455865.496093750000  -0.086284000000   0.143688000000        SWASP
2455865.500976560172  -0.203945000000   0.081957000000        SWASP
2455865.500976560172  -0.079578000000   0.121781000000        SWASP
2455865.501464840025  -0.164816000000   0.085056000000        SWASP
2455865.501464840025  -0.122301000000   0.117153000000        SWASP
2455866.488281250000   0.028607000000   0.030455000000        SWASP
2455866.488281250000  -0.011785000000   0.032945000000        SWASP
2455866.488769529853  -0.060583000000   0.027944000000        SWASP
2455866.488769529853   0.010949000000   0.033926000000        SWASP
2455866.493652340025  -0.034952000000   0.057522000000        SWASP
2455866.493652340025   0.095461000000   0.069171000000        SWASP
2455866.494140619878   0.037632000000   0.040457000000        SWASP
2455866.494140619878   0.106009000000   0.072776000000        SWASP
2455866.499511720147   0.003393000000   0.028735000000        SWASP
2455866.499511720147   0.048615000000   0.034086000000        SWASP
2455866.499511720147  -0.005114000000   0.030217000000        SWASP
2455866.499511720147  -0.018700000000   0.032274000000        SWASP
2455866.504882810172  -0.032901000000   0.027332000000        SWASP
2455866.504882810172   0.018490000000   0.032697000000        SWASP
2455866.505371090025  -0.062853000000   0.027074000000        SWASP
2455866.505371090025  -0.023489000000   0.031490000000        SWASP
2455866.508300779853  -0.013327000000   0.035163000000        SWASP
2455866.508300779853   0.048651000000   0.038966000000        SWASP
2455866.508789060172   0.004639000000   0.035954000000        SWASP
2455866.508789060172   0.027051000000   0.038262000000        SWASP
2455866.511718750000  -0.013374000000   0.029648000000        SWASP
2455866.511718750000   0.009596000000   0.034404000000        SWASP
2455866.512207029853  -0.041950000000   0.028115000000        SWASP
2455866.512207029853  -0.020223000000   0.034257000000        SWASP
2455866.515136720147  -0.046098000000   0.026615000000        SWASP
2455866.515136720147  -0.039237000000   0.030296000000        SWASP
2455866.515625000000   0.008236000000   0.027845000000        SWASP
2455866.515625000000  -0.010933000000   0.031315000000        SWASP
2455866.518554689828  -0.071202000000   0.025766000000        SWASP
2455866.518554689828  -0.048973000000   0.030132000000        SWASP
2455866.519042970147  -0.019719000000   0.027227000000        SWASP
2455866.519042970147  -0.070547000000   0.029573000000        SWASP
2455866.521972659975  -0.004293000000   0.027270000000        SWASP
2455866.521972659975   0.006970000000   0.030999000000        SWASP
2455866.522460939828  -0.028236000000   0.026372000000        SWASP
2455866.522460939828  -0.032942000000   0.030178000000        SWASP
2455866.525390619878   0.001949000000   0.027322000000        SWASP
2455866.525390619878  -0.019192000000   0.030517000000        SWASP
2455866.525878909975  -0.040006000000   0.026262000000        SWASP
2455866.525878909975  -0.035007000000   0.030061000000        SWASP
2455866.528808590025   0.032272000000   0.027853000000        SWASP
2455866.528808590025   0.002741000000   0.031086000000        SWASP
2455866.529296880122  -0.035655000000   0.025992000000        SWASP
2455866.529296880122  -0.064406000000   0.029136000000        SWASP
2455866.532226560172  -0.038646000000   0.026147000000        SWASP
2455866.532226560172  -0.003906000000   0.030611000000        SWASP
2455866.532714840025  -0.042188000000   0.026003000000        SWASP
2455866.532714840025  -0.063484000000   0.029264000000        SWASP
2455866.535644529853   0.010124000000   0.027116000000        SWASP
2455866.535644529853   0.015216000000   0.031335000000        SWASP
2455866.536132810172   0.011723000000   0.027635000000        SWASP
2455866.536132810172  -0.054917000000   0.029314000000        SWASP
2455866.539062500000  -0.083725000000   0.025114000000        SWASP
2455866.539062500000  -0.046634000000   0.029186000000        SWASP
2455866.539550779853  -0.018635000000   0.026541000000        SWASP
2455866.539550779853   0.021596000000   0.030910000000        SWASP
2455866.542480470147  -0.030731000000   0.026021000000        SWASP
2455866.542480470147  -0.051189000000   0.029349000000        SWASP
2455866.542968750000   0.018825000000   0.027179000000        SWASP
2455866.542968750000   0.023480000000   0.031318000000        SWASP
2455866.545898439828  -0.052644000000   0.025356000000        SWASP
2455866.545898439828   0.016466000000   0.030832000000        SWASP
2455866.546386720147  -0.078024000000   0.024972000000        SWASP
2455866.546386720147  -0.004432000000   0.029934000000        SWASP
2455866.550292970147   0.000182000000   0.026705000000        SWASP
2455866.550292970147  -0.025107000000   0.029654000000        SWASP
2455866.550781250000  -0.035302000000   0.025754000000        SWASP
2455866.550781250000   0.003462000000   0.031892000000        SWASP
2455866.553710939828  -0.011310000000   0.026226000000        SWASP
2455866.553710939828   0.018900000000   0.030718000000        SWASP
2455866.554199220147   0.008452000000   0.026620000000        SWASP
2455866.554199220147   0.001137000000   0.030294000000        SWASP
2455866.557128909975  -0.029334000000   0.025659000000        SWASP
2455866.557128909975  -0.054055000000   0.028946000000        SWASP
2455866.557617189828  -0.062246000000   0.024998000000        SWASP
2455866.557617189828   0.005278000000   0.030141000000        SWASP
2455866.560546880122  -0.009066000000   0.026213000000        SWASP
2455866.560546880122  -0.072643000000   0.028268000000        SWASP
2455866.561035159975  -0.026760000000   0.025779000000        SWASP
2455866.561035159975  -0.016771000000   0.029895000000        SWASP
2455866.563964840025  -0.010362000000   0.025908000000        SWASP
2455866.563964840025  -0.027835000000   0.029507000000        SWASP
2455866.564453119878  -0.020873000000   0.025834000000        SWASP
2455866.564453119878  -0.009592000000   0.029877000000        SWASP
2455866.567382810172   0.014702000000   0.026326000000        SWASP
2455866.567382810172   0.012086000000   0.030379000000        SWASP
2455866.567871090025   0.031374000000   0.026626000000        SWASP
2455866.567871090025  -0.016292000000   0.029845000000        SWASP
2455866.570800779853  -0.032322000000   0.025675000000        SWASP
2455866.570800779853  -0.031622000000   0.029110000000        SWASP
2455866.571289060172  -0.042685000000   0.025278000000        SWASP
2455866.571289060172   0.023669000000   0.030487000000        SWASP
2455866.574218750000  -0.030368000000   0.025696000000        SWASP
2455866.574218750000  -0.024471000000   0.029086000000        SWASP
2455866.574707029853   0.010408000000   0.026527000000        SWASP
2455866.574707029853  -0.043211000000   0.028661000000        SWASP
2455866.577636720147  -0.028056000000   0.025500000000        SWASP
2455866.577636720147   0.009849000000   0.030121000000        SWASP
2455866.578125000000  -0.037808000000   0.025246000000        SWASP
2455866.578125000000   0.017821000000   0.030290000000        SWASP
2455866.581054689828  -0.006987000000   0.026273000000        SWASP
2455866.581054689828   0.029394000000   0.030203000000        SWASP
2455866.581542970147  -0.029072000000   0.025579000000        SWASP
2455866.581542970147   0.007114000000   0.029702000000        SWASP
2455866.584472659975  -0.031368000000   0.025659000000        SWASP
2455866.584472659975   0.021891000000   0.030259000000        SWASP
2455866.584960939828  -0.056226000000   0.025111000000        SWASP
2455866.584960939828   0.004532000000   0.029732000000        SWASP
2455866.587890619878  -0.028578000000   0.025778000000        SWASP
2455866.587890619878  -0.015450000000   0.029289000000        SWASP
2455866.588378909975  -0.030157000000   0.025719000000        SWASP
2455866.588378909975  -0.034414000000   0.028848000000        SWASP
2455866.591308590025  -0.071232000000   0.024770000000        SWASP
2455866.591308590025  -0.015804000000   0.029185000000        SWASP
2455866.591796880122  -0.038341000000   0.025364000000        SWASP
2455866.591796880122   0.013903000000   0.029976000000        SWASP
2455866.594726560172  -0.039023000000   0.025055000000        SWASP
2455866.594726560172  -0.013193000000   0.028782000000        SWASP
2455866.595214840025  -0.063564000000   0.024584000000        SWASP
2455866.595214840025  -0.051275000000   0.027901000000        SWASP
2455866.598144529853  -0.022648000000   0.025882000000        SWASP
2455866.598144529853  -0.081422000000   0.027364000000        SWASP
2455866.598632810172  -0.023665000000   0.025880000000        SWASP
2455866.598632810172  -0.005213000000   0.029505000000        SWASP
2455866.601562500000  -0.026497000000   0.025676000000        SWASP
2455866.601562500000  -0.014422000000   0.029313000000        SWASP
2455866.602050779853  -0.045412000000   0.025229000000        SWASP
2455866.602050779853   0.018906000000   0.030024000000        SWASP
2455866.604980470147   0.003053000000   0.026636000000        SWASP
2455866.604980470147   0.007506000000   0.029851000000        SWASP
2455866.605468750000  -0.018187000000   0.026060000000        SWASP
2455866.605468750000   0.038306000000   0.030557000000        SWASP
2455866.608398439828  -0.046598000000   0.025490000000        SWASP
2455866.608398439828  -0.021649000000   0.029186000000        SWASP
2455866.608886720147  -0.005611000000   0.026356000000        SWASP
2455866.608886720147   0.030441000000   0.030337000000        SWASP
2455866.611816409975  -0.008672000000   0.026267000000        SWASP
2455866.611816409975  -0.052486000000   0.028378000000        SWASP
2455866.612304689828  -0.040075000000   0.025581000000        SWASP
2455866.612304689828   0.007712000000   0.029961000000        SWASP
2455866.615234380122  -0.069212000000   0.025116000000        SWASP
2455866.615234380122  -0.018968000000   0.029345000000        SWASP
2455866.615722659975  -0.009931000000   0.026324000000        SWASP
2455866.615722659975  -0.005684000000   0.029595000000        SWASP
2455866.618652340025  -0.022898000000   0.026239000000        SWASP
2455866.618652340025  -0.017267000000   0.029087000000        SWASP
2455866.619140619878   0.013950000000   0.027039000000        SWASP
2455866.619140619878  -0.048210000000   0.028722000000        SWASP
2455866.622070310172  -0.038895000000   0.025798000000        SWASP
2455866.622070310172   0.000936000000   0.030043000000        SWASP
2455866.622558590025  -0.027214000000   0.026055000000        SWASP
2455866.622558590025  -0.070596000000   0.028479000000        SWASP
2455866.625488279853  -0.010287000000   0.026488000000        SWASP
2455866.625488279853   0.019605000000   0.030258000000        SWASP
2455866.625976560172  -0.008591000000   0.026553000000        SWASP
2455866.625976560172  -0.009604000000   0.029598000000        SWASP
2455866.628906250000  -0.026916000000   0.026293000000        SWASP
2455866.628906250000   0.026699000000   0.030669000000        SWASP
2455866.629394529853  -0.002611000000   0.026801000000        SWASP
2455866.629394529853  -0.039471000000   0.028868000000        SWASP
2455866.632812500000   0.016639000000   0.027262000000        SWASP
2455866.632812500000  -0.006082000000   0.030167000000        SWASP
2455866.632812500000  -0.062843000000   0.025400000000        SWASP
2455866.632812500000   0.003692000000   0.030439000000        SWASP
2455866.633789060172  -0.039779000000   0.026059000000        SWASP
2455866.633789060172  -0.014133000000   0.029597000000        SWASP
2455866.634277340025  -0.010210000000   0.026630000000        SWASP
2455866.634277340025   0.040216000000   0.030979000000        SWASP
2455866.635253909975  -0.036517000000   0.026190000000        SWASP
2455866.635253909975   0.061327000000   0.031895000000        SWASP
2455866.635742189828  -0.023399000000   0.026504000000        SWASP
2455866.635742189828  -0.025337000000   0.029613000000        SWASP
2455866.636230470147  -0.025797000000   0.026071000000        SWASP
2455866.636230470147   0.006497000000   0.030247000000        SWASP
2455866.636718750000  -0.030393000000   0.025901000000        SWASP
2455866.636718750000  -0.021534000000   0.029671000000        SWASP
2455866.637695310172  -0.063374000000   0.025560000000        SWASP
2455866.637695310172   0.028144000000   0.030984000000        SWASP
2455866.638183590025   0.029122000000   0.027668000000        SWASP
2455866.638183590025  -0.007123000000   0.029949000000        SWASP
2455866.639160159975  -0.026247000000   0.026380000000        SWASP
2455866.639160159975   0.034062000000   0.031105000000        SWASP
2455866.639648439828  -0.031429000000   0.026249000000        SWASP
2455866.639648439828   0.029415000000   0.031112000000        SWASP
2455866.640136720147  -0.024101000000   0.026447000000        SWASP
2455866.640136720147  -0.010690000000   0.030004000000        SWASP
2455866.640625000000   0.009245000000   0.027225000000        SWASP
2455866.640625000000  -0.044998000000   0.029143000000        SWASP
2455866.641601560172  -0.053917000000   0.025356000000        SWASP
2455866.641601560172  -0.021862000000   0.029323000000        SWASP
2455866.642089840025  -0.000656000000   0.026697000000        SWASP
2455866.642089840025  -0.017628000000   0.029454000000        SWASP
2455866.643066409975  -0.047915000000   0.025952000000        SWASP
2455866.643066409975   0.025540000000   0.031044000000        SWASP
2455866.643066409975   0.025993000000   0.027591000000        SWASP
2455866.643066409975  -0.029797000000   0.029630000000        SWASP
2455866.644042970147   0.043540000000   0.027810000000        SWASP
2455866.644042970147   0.027798000000   0.030980000000        SWASP
2455866.644531250000  -0.035160000000   0.026011000000        SWASP
2455866.644531250000  -0.003780000000   0.030059000000        SWASP
2455866.645507810172  -0.021647000000   0.026565000000        SWASP
2455866.645507810172  -0.004161000000   0.030207000000        SWASP
2455866.645996090025  -0.015989000000   0.026471000000        SWASP
2455866.645996090025  -0.031208000000   0.029536000000        SWASP
2455866.646484380122   0.026057000000   0.027301000000        SWASP
2455866.646484380122  -0.027879000000   0.029586000000        SWASP
2455866.646972659975  -0.019232000000   0.026261000000        SWASP
2455866.646972659975   0.005388000000   0.030321000000        SWASP
2455866.647949220147  -0.017558000000   0.026539000000        SWASP
2455866.647949220147  -0.007722000000   0.029718000000        SWASP
2455866.648437500000  -0.002611000000   0.026995000000        SWASP
2455866.648437500000  -0.040133000000   0.037807000000        SWASP
2455866.649414060172  -0.031050000000   0.026166000000        SWASP
2455866.649414060172   0.019022000000   0.030606000000        SWASP
2455866.649902340025   0.011656000000   0.027111000000        SWASP
2455866.649902340025  -0.045590000000   0.028919000000        SWASP
2455866.650390619878  -0.046108000000   0.025947000000        SWASP
2455866.650390619878  -0.002641000000   0.030326000000        SWASP
2455866.650878909975  -0.035013000000   0.026100000000        SWASP
2455866.650878909975  -0.027534000000   0.029639000000        SWASP
2455866.651855470147   0.000635000000   0.026782000000        SWASP
2455866.651855470147   0.035120000000   0.031703000000        SWASP
2455866.652343750000  -0.056730000000   0.025448000000        SWASP
2455866.652343750000   0.011042000000   0.033618000000        SWASP
2455866.653320310172  -0.042220000000   0.026063000000        SWASP
2455866.653320310172  -0.034917000000   0.031106000000        SWASP
2455866.653808590025  -0.000705000000   0.027014000000        SWASP
2455866.653808590025  -0.001151000000   0.030361000000        SWASP
2455866.654296880122   0.003770000000   0.026975000000        SWASP
2455866.654296880122   0.003803000000   0.030524000000        SWASP
2455866.654785159975   0.010936000000   0.026953000000        SWASP
2455866.654785159975   0.015248000000   0.030851000000        SWASP
2455866.655761720147  -0.036431000000   0.026115000000        SWASP
2455866.655761720147   0.013407000000   0.030820000000        SWASP
2455866.656250000000   0.019461000000   0.027259000000        SWASP
2455866.656250000000  -0.026657000000   0.029689000000        SWASP
2455866.657226560172  -0.045626000000   0.026072000000        SWASP
2455866.657226560172   0.000993000000   0.030547000000        SWASP
2455866.657714840025  -0.034982000000   0.026340000000        SWASP
2455866.657714840025   0.030916000000   0.031274000000        SWASP
2455866.658203119878  -0.001652000000   0.027097000000        SWASP
2455866.658203119878  -0.005452000000   0.030450000000        SWASP
2455866.658691409975  -0.039182000000   0.026199000000        SWASP
2455866.658691409975   0.029518000000   0.031296000000        SWASP
2455866.659667970147  -0.018118000000   0.026633000000        SWASP
2455866.659667970147   0.000592000000   0.030513000000        SWASP
2455866.660156250000  -0.052847000000   0.025945000000        SWASP
2455866.660156250000  -0.026164000000   0.029798000000        SWASP
2455866.661132810172  -0.017382000000   0.026763000000        SWASP
2455866.661132810172  -0.034469000000   0.029263000000        SWASP
2455866.661132810172  -0.042768000000   0.026123000000        SWASP
2455866.661132810172   0.035775000000   0.031387000000        SWASP
2455866.662109380122  -0.034687000000   0.025953000000        SWASP
2455866.662109380122   0.006644000000   0.030905000000        SWASP
2455866.662597659975   0.002602000000   0.026972000000        SWASP
2455866.662597659975  -0.015127000000   0.030291000000        SWASP
2455866.663574220147  -0.031293000000   0.026168000000        SWASP
2455866.663574220147  -0.014223000000   0.030083000000        SWASP
2455866.664062500000  -0.016028000000   0.026806000000        SWASP
2455866.664062500000  -0.042691000000   0.029167000000        SWASP
2455866.664550779853  -0.023009000000   0.026588000000        SWASP
2455866.664550779853  -0.018327000000   0.029946000000        SWASP
2455866.665039060172  -0.009673000000   0.027176000000        SWASP
2455866.665039060172  -0.031350000000   0.029605000000        SWASP
2455866.666015619878   0.006486000000   0.027489000000        SWASP
2455866.666015619878  -0.059158000000   0.029274000000        SWASP
2455866.666503909975  -0.003938000000   0.026997000000        SWASP
2455866.666503909975  -0.003974000000   0.030724000000        SWASP
2455866.667480470147  -0.067081000000   0.025962000000        SWASP
2455866.667480470147  -0.029764000000   0.029987000000        SWASP
2455866.667968750000   0.007426000000   0.027665000000        SWASP
2455866.667968750000  -0.009955000000   0.030212000000        SWASP
2455866.668457029853  -0.044462000000   0.026239000000        SWASP
2455866.668457029853  -0.026573000000   0.030212000000        SWASP
2455866.668945310172  -0.022969000000   0.026750000000        SWASP
2455866.668945310172  -0.014503000000   0.030485000000        SWASP
2455866.669921880122  -0.050510000000   0.026214000000        SWASP
2455866.669921880122  -0.038704000000   0.029912000000        SWASP
2455866.670410159975  -0.014375000000   0.027121000000        SWASP
2455866.670410159975  -0.050051000000   0.029604000000        SWASP
2455866.671386720147  -0.002542000000   0.027269000000        SWASP
2455866.671386720147   0.046845000000   0.032299000000        SWASP
2455866.671875000000  -0.024812000000   0.026788000000        SWASP
2455866.671875000000  -0.057359000000   0.029350000000        SWASP
2455866.672363279853  -0.036757000000   0.026527000000        SWASP
2455866.672363279853  -0.035376000000   0.029973000000        SWASP
2455866.672851560172   0.001290000000   0.027485000000        SWASP
2455866.672851560172  -0.043984000000   0.029738000000        SWASP
2455866.673828119878  -0.027766000000   0.026589000000        SWASP
2455866.673828119878  -0.018173000000   0.030561000000        SWASP
2455866.674316409975  -0.020849000000   0.026588000000        SWASP
2455866.674316409975   0.010497000000   0.031240000000        SWASP
2455866.675292970147  -0.065643000000   0.025733000000        SWASP
2455866.675292970147  -0.018183000000   0.030600000000        SWASP
2455866.675781250000  -0.001350000000   0.026990000000        SWASP
2455866.675781250000  -0.044860000000   0.029987000000        SWASP
2455866.676269529853  -0.009267000000   0.027194000000        SWASP
2455866.676269529853  -0.022291000000   0.030511000000        SWASP
2455866.676757810172   0.006490000000   0.027301000000        SWASP
2455866.676757810172  -0.002906000000   0.031108000000        SWASP
2455866.677734380122  -0.024122000000   0.026636000000        SWASP
2455866.677734380122  -0.057052000000   0.029638000000        SWASP
2455866.678222659975  -0.040947000000   0.026420000000        SWASP
2455866.678222659975  -0.000162000000   0.030997000000        SWASP
2455866.679199220147  -0.010906000000   0.027421000000        SWASP
2455866.679199220147  -0.052088000000   0.029966000000        SWASP
2455866.679199220147  -0.014530000000   0.027163000000        SWASP
2455866.679199220147  -0.041433000000   0.029925000000        SWASP
2455866.680175779853  -0.036955000000   0.030294000000        SWASP
2455866.680664060172  -0.042474000000   0.030030000000        SWASP
2455866.681640619878  -0.014544000000   0.030844000000        SWASP
2455866.682128909975  -0.021924000000   0.030626000000        SWASP
2455866.682617189828   0.045577000000   0.028760000000        SWASP
2455866.682617189828   0.000670000000   0.031263000000        SWASP
2455866.683105470147  -0.004160000000   0.027727000000        SWASP
2455866.683105470147  -0.010155000000   0.031281000000        SWASP
2455866.684082029853  -0.045046000000   0.032300000000        SWASP
2455866.684570310172  -0.044103000000   0.030660000000        SWASP
2455866.685546880122   0.012038000000   0.027727000000        SWASP
2455866.685546880122  -0.004708000000   0.030882000000        SWASP
2455866.686035159975  -0.041067000000   0.026366000000        SWASP
2455866.686035159975   0.033543000000   0.032694000000        SWASP
2455866.686523439828  -0.001001000000   0.031008000000        SWASP
2455866.687011720147   0.018136000000   0.031470000000        SWASP
2455866.687988279853  -0.030845000000   0.030441000000        SWASP
2455866.688476560172  -0.079285000000   0.032751000000        SWASP
2455866.689453119878  -0.007922000000   0.031001000000        SWASP
2455866.689941409975  -0.075640000000   0.029200000000        SWASP
2455866.690429689828   0.005553000000   0.031485000000        SWASP
2455866.690917970147  -0.041244000000   0.029877000000        SWASP
2455866.691894529853  -0.001253000000   0.031263000000        SWASP
2455866.692382810172  -0.029244000000   0.030594000000        SWASP
2455866.693359380122   0.027726000000   0.031864000000        SWASP
2455866.693847659975  -0.062741000000   0.029262000000        SWASP
2455866.694335939828   0.017563000000   0.031722000000        SWASP
2455866.694824220147  -0.057390000000   0.030002000000        SWASP
2455866.695800779853   0.009534000000   0.031786000000        SWASP
2455866.696289060172  -0.014486000000   0.031116000000        SWASP
2455866.697265619878  -0.019193000000   0.031244000000        SWASP
2455866.697753909975  -0.020145000000   0.030836000000        SWASP
2455866.698242189828  -0.049640000000   0.030225000000        SWASP
2455866.698730470147  -0.024357000000   0.030891000000        SWASP
2455866.699707029853  -0.018883000000   0.031072000000        SWASP
2455866.700195310172  -0.065496000000   0.029629000000        SWASP
2455866.701171880122  -0.073455000000   0.029835000000        SWASP
2455866.701171880122   0.060413000000   0.033298000000        SWASP
2455866.702148439828   0.008812000000   0.031801000000        SWASP
2455866.702636720147  -0.048236000000   0.030163000000        SWASP
2455866.703613279853  -0.016353000000   0.031633000000        SWASP
2455866.704101560172  -0.006332000000   0.031852000000        SWASP
2455866.705078119878   0.014100000000   0.032174000000        SWASP
2455866.705078119878   0.012881000000   0.032175000000        SWASP
2455866.706054689828  -0.079459000000   0.029931000000        SWASP
2455866.706542970147  -0.035047000000   0.031207000000        SWASP
2455866.707519529853  -0.010788000000   0.032015000000        SWASP
2455866.708007810172  -0.055056000000   0.030809000000        SWASP
2455866.708496090025  -0.011983000000   0.031932000000        SWASP
2455866.708984380122   0.002668000000   0.032408000000        SWASP
2455866.709960939828   0.018957000000   0.032398000000        SWASP
2455866.710449220147   0.021909000000   0.032737000000        SWASP
2455866.711425779853  -0.062960000000   0.030511000000        SWASP
2455866.711914060172   0.023364000000   0.033006000000        SWASP
2455866.712402340025  -0.025312000000   0.031195000000        SWASP
2455866.712890619878  -0.063095000000   0.030521000000        SWASP
2455866.713867189828  -0.037081000000   0.031139000000        SWASP
2455866.714355470147  -0.055806000000   0.031291000000        SWASP
2455866.715332029853   0.020439000000   0.033404000000        SWASP
2455866.715820310172  -0.074232000000   0.030865000000        SWASP
2455866.716308590025   0.010034000000   0.033310000000        SWASP
2455866.716796880122  -0.059158000000   0.031431000000        SWASP
2455866.717773439828  -0.025781000000   0.031897000000        SWASP
2455866.718261720147  -0.065515000000   0.030887000000        SWASP
2455866.718750000000  -0.005304000000   0.028899000000        SWASP
2455866.719238279853  -0.087806000000   0.030189000000        SWASP
2455866.719238279853   0.010736000000   0.029321000000        SWASP
2455866.719238279853  -0.005583000000   0.032792000000        SWASP
2455866.720214840025  -0.065743000000   0.031155000000        SWASP
2455866.720703119878  -0.005329000000   0.032946000000        SWASP
2455866.721679689828  -0.028991000000   0.028185000000        SWASP
2455866.721679689828  -0.018640000000   0.032068000000        SWASP
2455866.722167970147  -0.006895000000   0.028628000000        SWASP
2455866.722167970147  -0.009605000000   0.032578000000        SWASP
2455866.723144529853  -0.063330000000   0.031055000000        SWASP
2455866.723144529853  -0.037317000000   0.032044000000        SWASP
2455866.724121090025  -0.024573000000   0.032195000000        SWASP
2455866.724609380122  -0.021290000000   0.032211000000        SWASP
2455866.725585939828  -0.081032000000   0.030712000000        SWASP
2455866.726074220147   0.011819000000   0.033530000000        SWASP
2455866.726562500000  -0.015831000000   0.032479000000        SWASP
2455866.727050779853  -0.011003000000   0.033035000000        SWASP
2455866.728027340025   0.001396000000   0.034373000000        SWASP
2455866.729492189828  -0.013739000000   0.032884000000        SWASP
2455866.729980470147  -0.000207000000   0.033334000000        SWASP
2455866.730957029853   0.056639000000   0.034647000000        SWASP
2455866.731445310172   0.103634000000   0.036330000000        SWASP
2455866.731933590025   0.030113000000   0.034195000000        SWASP
2455866.732421880122  -0.018617000000   0.032665000000        SWASP
2455866.733398439828  -0.000664000000   0.033909000000        SWASP
2455866.733886720147  -0.053858000000   0.031954000000        SWASP
2455866.734863279853  -0.032916000000   0.032715000000        SWASP
2455866.735351560172  -0.020485000000   0.033314000000        SWASP
2455866.735839840025  -0.055860000000   0.032405000000        SWASP
2455866.736328119878  -0.041674000000   0.032528000000        SWASP
2455866.737304689828   0.000266000000   0.034013000000        SWASP
2455866.737792970147  -0.014393000000   0.033674000000        SWASP
2455866.738769529853  -0.019509000000   0.033484000000        SWASP
2455866.739257810172   0.012115000000   0.033864000000        SWASP
2455866.739746090025   0.013846000000   0.034465000000        SWASP
2455866.740234380122   0.037242000000   0.041217000000        SWASP
