# BJD-2454833, Blended_Flux, Deblended_Flux, Error
3.004315051552199293e+03 9.982953301096273435e-01 9.965906602192546870e-01 1.129487174284200742e-04
3.004335483389440924e+03 9.983634644734700192e-01 9.967269289469400384e-01 1.129487174284200742e-04
3.004355915125983302e+03 9.982162373198755212e-01 9.964324746397510424e-01 1.129487174284200742e-04
3.004376347062287095e+03 9.978852840931284884e-01 9.957705681862569769e-01 1.129487174284200742e-04
3.004396778898131743e+03 9.975492791049433983e-01 9.950985582098867965e-01 1.129487174284200742e-04
3.004417210733736283e+03 9.974840362280212869e-01 9.949680724560425737e-01 1.129487174284200742e-04
3.004437642568882438e+03 9.975089431668413553e-01 9.950178863336827106e-01 1.129487174284200742e-04
3.004458074403795763e+03 9.972265388448733336e-01 9.944530776897466673e-01 1.129487174284200742e-04
3.004478506138242665e+03 9.972760390808488307e-01 9.945520781616976613e-01 1.129487174284200742e-04
3.004498938072450983e+03 9.973554822151593502e-01 9.947109644303187004e-01 1.129487174284200742e-04
3.004519369905967324e+03 9.972578320892713233e-01 9.945156641785426466e-01 1.129487174284200742e-04
3.004539801739476388e+03 9.973110292662816789e-01 9.946220585325633579e-01 1.129487174284200742e-04
3.004560233572294237e+03 9.973968185738162351e-01 9.947936371476324702e-01 1.129487174284200742e-04
3.004580665405112086e+03 9.972605632083724192e-01 9.945211264167448384e-01 1.129487174284200742e-04
3.004601097137230681e+03 9.972893862658804842e-01 9.945787725317609684e-01 1.129487174284200742e-04
3.004621529069110693e+03 9.970824508018243382e-01 9.941649016036486763e-01 1.129487174284200742e-04
3.004641960900531558e+03 9.973941919690518798e-01 9.947883839381037596e-01 1.129487174284200742e-04
3.004662392631711555e+03 9.972714038562295880e-01 9.945428077124591759e-01 1.129487174284200742e-04
3.004682824562667520e+03 9.973562347025251018e-01 9.947124694050502036e-01 1.129487174284200742e-04
3.004703256392924231e+03 9.973015330780714560e-01 9.946030661561429120e-01 1.129487174284200742e-04
3.004723688122947351e+03 9.976710026499100437e-01 9.953420052998200873e-01 1.129487174284200742e-04
3.004744120052731887e+03 9.973761535913665544e-01 9.947523071827331087e-01 1.129487174284200742e-04
3.004764551882057276e+03 9.972491777601866225e-01 9.944983555203732450e-01 1.129487174284200742e-04
3.004784983710909728e+03 9.972119127695637797e-01 9.944238255391275594e-01 1.129487174284200742e-04
3.004805415539536625e+03 9.972453877762632590e-01 9.944907755525265181e-01 1.129487174284200742e-04
3.004825847367930692e+03 9.973039247999639922e-01 9.946078495999279845e-01 1.129487174284200742e-04
3.004846279195618990e+03 9.976758821511428899e-01 9.953517643022857797e-01 1.129487174284200742e-04
3.004866711023314565e+03 9.976842890274637554e-01 9.953685780549275108e-01 1.129487174284200742e-04
3.004887142850311648e+03 9.997043660898178308e-01 9.994087321796356616e-01 1.129487174284200742e-04
3.004907574677068624e+03 1.000630678523978911e+00 1.001261357047957823e+00 1.129487174284200742e-04
3.004928006603600807e+03 1.001730031742655846e+00 1.003460063485311693e+00 1.129487174284200742e-04
3.004948438329665805e+03 9.999650588301330911e-01 9.999301176602661823e-01 1.129487174284200742e-04
3.004968870155258628e+03 9.992614909064715389e-01 9.985229818129430779e-01 1.129487174284200742e-04
3.004989302080626658e+03 9.992074959703916015e-01 9.984149919407832030e-01 1.129487174284200742e-04
3.005009733805527503e+03 9.993093867582704126e-01 9.986187735165408252e-01 1.129487174284200742e-04
3.005030165630189003e+03 1.001176922125202484e+00 1.002353844250404746e+00 1.129487174284200742e-04
3.005050597554392880e+03 1.002057229794560245e+00 1.004114459589120489e+00 1.129487174284200742e-04
3.005071029278362403e+03 1.000710628466078056e+00 1.001421256932156112e+00 1.129487174284200742e-04
3.005091461101859750e+03 1.000860986724213531e+00 1.001721973448427061e+00 1.129487174284200742e-04
3.005111893024899473e+03 1.000382756872078449e+00 1.000765513744157120e+00 1.129487174284200742e-04
3.005132324747704843e+03 9.996836010433284292e-01 9.993672020866568584e-01 1.129487174284200742e-04
3.005152756570270867e+03 9.990618993156616945e-01 9.981237986313233890e-01 1.129487174284200742e-04
3.005193620214020484e+03 9.976473284680006381e-01 9.952946569360012763e-01 1.129487174284200742e-04
3.005214052035422355e+03 9.973779371523351367e-01 9.947558743046702734e-01 1.129487174284200742e-04
3.005234483956366603e+03 9.973241309343539029e-01 9.946482618687078059e-01 1.129487174284200742e-04
3.005254915776844427e+03 9.970823020733360353e-01 9.941646041466720707e-01 1.129487174284200742e-04
3.005275347497314215e+03 9.972312111138220692e-01 9.944624222276441383e-01 1.129487174284200742e-04
3.005295779417094309e+03 9.970928973284803876e-01 9.941857946569607751e-01 1.129487174284200742e-04
3.005316211136640050e+03 9.971400205334446376e-01 9.942800410668892752e-01 1.129487174284200742e-04
3.005336643055947206e+03 9.971909460337349262e-01 9.943818920674698525e-01 1.129487174284200742e-04
3.005357074874795217e+03 9.970301867016421182e-01 9.940603734032842365e-01 1.129487174284200742e-04
3.005377506593176804e+03 9.967000075122861569e-01 9.934000150245723137e-01 1.129487174284200742e-04
3.005397938511319808e+03 9.967523666645186076e-01 9.935047333290372151e-01 1.129487174284200742e-04
3.005418370329236495e+03 9.968033774600892905e-01 9.936067549201785809e-01 1.129487174284200742e-04
3.005438802046453930e+03 9.970094532228073181e-01 9.940189064456146362e-01 1.129487174284200742e-04
3.005459233963665611e+03 9.972350697065776037e-01 9.944701394131552075e-01 1.129487174284200742e-04
3.005479665780185314e+03 9.972837865733822360e-01 9.945675731467644720e-01 1.129487174284200742e-04
3.005500097496704257e+03 9.974354570439297740e-01 9.948709140878595480e-01 1.129487174284200742e-04
3.005520529412518954e+03 9.975511793577769293e-01 9.951023587155538586e-01 1.129487174284200742e-04
3.005540961228340166e+03 9.974245135324570910e-01 9.948490270649141820e-01 1.129487174284200742e-04
3.005561392943462124e+03 9.974017721425925131e-01 9.948035442851850263e-01 1.129487174284200742e-04
3.005581824858345499e+03 9.976288011016134494e-01 9.952576022032268988e-01 1.129487174284200742e-04
3.005602256673002557e+03 9.975926755888545605e-01 9.951853511777091210e-01 1.129487174284200742e-04
3.005622688487193955e+03 9.980339929826297363e-01 9.960679859652594725e-01 1.129487174284200742e-04
3.005643120301145245e+03 9.983753283458249861e-01 9.967506566916499722e-01 1.129487174284200742e-04
3.005663552114638151e+03 9.986380226561906159e-01 9.972760453123812319e-01 1.129487174284200742e-04
3.005683983927665395e+03 9.988747184458361961e-01 9.977494368916723921e-01 1.129487174284200742e-04
3.005704415740452532e+03 9.996086790624595375e-01 9.992173581249190750e-01 1.129487174284200742e-04
3.005724847553014115e+03 9.992454121326083127e-01 9.984908242652166255e-01 1.129487174284200742e-04
3.005745279365110036e+03 9.990452058702138372e-01 9.980904117404276743e-01 1.129487174284200742e-04
3.005765711276733782e+03 9.990125254292843149e-01 9.980250508585686298e-01 1.129487174284200742e-04
3.005786142988130450e+03 9.989063262860365944e-01 9.978126525720731888e-01 1.129487174284200742e-04
3.005806574799295049e+03 9.987963942298021536e-01 9.975927884596043071e-01 1.129487174284200742e-04
3.005827006709987472e+03 9.986500916223791657e-01 9.973001832447583315e-01 1.129487174284200742e-04
3.005847438420219987e+03 9.985528060732886679e-01 9.971056121465773359e-01 1.129487174284200742e-04
3.005867870230220433e+03 9.984230672856376776e-01 9.968461345712753552e-01 1.129487174284200742e-04
3.005888302139748703e+03 9.986035807146982357e-01 9.972071614293964714e-01 1.129487174284200742e-04
3.005908733849049895e+03 9.986749581243532514e-01 9.973499162487065028e-01 1.129487174284200742e-04
3.005929165657886188e+03 9.991071736192508324e-01 9.982143472385016647e-01 1.129487174284200742e-04
3.005949597566483135e+03 9.999276940616972364e-01 9.998553881233944729e-01 1.129487174284200742e-04
3.005970029274853005e+03 9.997556345177113224e-01 9.995112690354226448e-01 1.129487174284200742e-04
3.005990461082525144e+03 1.000135577249638530e+00 1.000271154499277282e+00 1.129487174284200742e-04
3.006010892890190007e+03 9.999180444268217505e-01 9.998360888536435009e-01 1.129487174284200742e-04
3.006031324697396485e+03 1.000052296778480398e+00 1.000104593556960797e+00 1.129487174284200742e-04
3.006051756504137302e+03 1.000427725408584267e+00 1.000855450817168535e+00 1.129487174284200742e-04
3.006072188310638012e+03 1.000311495810114026e+00 1.000622991620228053e+00 1.129487174284200742e-04
3.006092620116680337e+03 1.000254483663445937e+00 1.000508967326891874e+00 1.129487174284200742e-04
3.006113051922489831e+03 1.000414547515217967e+00 1.000829095030435933e+00 1.129487174284200742e-04
3.006133483827827149e+03 1.000103043379591661e+00 1.000206086759183322e+00 1.129487174284200742e-04
3.006153915532937390e+03 1.000443047846595324e+00 1.000886095693190647e+00 1.129487174284200742e-04
3.006174347337582731e+03 1.000448719618644455e+00 1.000897439237288911e+00 1.129487174284200742e-04
3.006194779241988726e+03 1.000589497348647550e+00 1.001178994697295099e+00 1.129487174284200742e-04
3.006215210946167645e+03 1.000561162444514762e+00 1.001122324889029525e+00 1.129487174284200742e-04
3.006235642749881663e+03 1.000361273064289680e+00 1.000722546128579360e+00 1.129487174284200742e-04
3.006256074653123505e+03 1.000054012007689508e+00 1.000108024015379016e+00 1.129487174284200742e-04
3.006276506356138270e+03 1.000044119533019638e+00 1.000088239066039275e+00 1.129487174284200742e-04
3.006296938258688897e+03 9.998860586242552806e-01 9.997721172485105612e-01 1.129487174284200742e-04
3.006317370060998655e+03 1.000465736208617784e+00 1.000931472417235568e+00 1.129487174284200742e-04
3.006337801762849267e+03 1.000431422912630985e+00 1.000862845825261971e+00 1.129487174284200742e-04
3.006358233664461295e+03 1.000443109178363876e+00 1.000886218356727753e+00 1.129487174284200742e-04
3.006378665465847007e+03 1.000435103055340669e+00 1.000870206110681337e+00 1.129487174284200742e-04
3.006399097166766296e+03 1.000516924873646296e+00 1.001033849747292592e+00 1.129487174284200742e-04
3.006419529067214171e+03 1.000451431447980877e+00 1.000902862895961754e+00 1.129487174284200742e-04
3.006439960867435730e+03 1.000524072458158109e+00 1.001048144916316218e+00 1.129487174284200742e-04
3.006460392667424458e+03 1.000445584726515014e+00 1.000891169453030027e+00 1.129487174284200742e-04
3.006480824466940248e+03 1.000441257501137660e+00 1.000882515002275319e+00 1.129487174284200742e-04
3.006501256265997654e+03 1.000410332485432763e+00 1.000820664970865526e+00 1.129487174284200742e-04
3.006521688064822229e+03 1.000889877236025960e+00 1.001779754472051920e+00 1.129487174284200742e-04
3.006542119863406697e+03 1.000938174858693186e+00 1.001876349717386372e+00 1.129487174284200742e-04
3.006562551661532780e+03 1.000580085582100986e+00 1.001160171164201973e+00 1.129487174284200742e-04
3.006582983459193201e+03 1.000364461766828139e+00 1.000728923533656278e+00 1.129487174284200742e-04
3.006603415356847108e+03 1.000222178110933058e+00 1.000444356221866116e+00 1.129487174284200742e-04
3.006623847053808277e+03 1.000049514769195902e+00 1.000099029538391804e+00 1.129487174284200742e-04
3.006644278850770206e+03 9.999587586176643672e-01 9.999175172353287344e-01 1.129487174284200742e-04
3.006664710747027129e+03 1.000422629908937600e+00 1.000845259817875199e+00 1.129487174284200742e-04
3.006685142443289806e+03 1.000059569063893372e+00 1.000119138127786744e+00 1.129487174284200742e-04
3.006705574238854751e+03 1.000558798067063826e+00 1.001117596134127652e+00 1.129487174284200742e-04
3.006726006034412421e+03 9.997501723797670437e-01 9.995003447595340873e-01 1.129487174284200742e-04
3.006746437829278875e+03 9.992288308024743770e-01 9.984576616049487541e-01 1.129487174284200742e-04
3.006766869624145329e+03 9.990021385622533945e-01 9.980042771245067890e-01 1.129487174284200742e-04
3.006787301418538846e+03 9.983761288936228162e-01 9.967522577872456324e-01 1.129487174284200742e-04
3.006807733212473977e+03 9.982188336637944914e-01 9.964376673275889829e-01 1.129487174284200742e-04
3.006828165006176278e+03 9.982131529104385503e-01 9.964263058208771007e-01 1.129487174284200742e-04
3.006848596799638472e+03 9.981245716655635647e-01 9.962491433311271294e-01 1.129487174284200742e-04
3.006869028592642280e+03 9.980564032143708353e-01 9.961128064287416706e-01 1.129487174284200742e-04
3.006889460385180428e+03 9.980522399651019505e-01 9.961044799302039010e-01 1.129487174284200742e-04
3.006909892177711299e+03 9.982715003042343938e-01 9.965430006084687875e-01 1.129487174284200742e-04
3.006930323969550955e+03 9.983182928269607181e-01 9.966365856539214363e-01 1.129487174284200742e-04
3.006950755761390610e+03 9.985977447670133511e-01 9.971954895340267022e-01 1.129487174284200742e-04
3.006971187652525259e+03 9.992360658705334853e-01 9.984721317410669705e-01 1.129487174284200742e-04
3.006991619343665661e+03 9.990485217380253857e-01 9.980970434760507715e-01 1.129487174284200742e-04
3.007012051134341164e+03 9.986290575529879199e-01 9.972581151059758398e-01 1.129487174284200742e-04
3.007032483024544490e+03 9.987254931390845414e-01 9.974509862781690828e-01 1.129487174284200742e-04
3.007052914714520739e+03 9.989966867504715964e-01 9.979933735009431928e-01 1.129487174284200742e-04
3.007073346504264919e+03 9.991757131156089322e-01 9.983514262312178644e-01 1.129487174284200742e-04
3.007093778393536923e+03 9.993018055327729243e-01 9.986036110655458486e-01 1.129487174284200742e-04
3.007114210082349018e+03 9.994951428838165786e-01 9.989902857676331571e-01 1.129487174284200742e-04
3.007155073759269726e+03 9.998060553374541470e-01 9.996121106749082941e-01 1.129487174284200742e-04
3.007175505447150499e+03 9.999411133560143217e-01 9.998822267120286433e-01 1.129487174284200742e-04
3.007195937334799964e+03 1.000061898295213858e+00 1.000123796590427938e+00 1.129487174284200742e-04
3.007216369122208562e+03 1.000085548688072867e+00 1.000171097376145735e+00 1.129487174284200742e-04
3.007236800809158012e+03 1.000276192566220690e+00 1.000552385132441158e+00 1.129487174284200742e-04
3.007257232695643324e+03 1.000692137576337792e+00 1.001384275152675585e+00 1.129487174284200742e-04
3.007277664481887768e+03 1.000663357852659141e+00 1.001326715705318282e+00 1.129487174284200742e-04
3.007298096267906658e+03 1.001020253166284846e+00 1.002040506332569691e+00 1.129487174284200742e-04
3.007318528053459886e+03 1.001146596776086195e+00 1.002293193552172168e+00 1.129487174284200742e-04
3.007338959838773008e+03 1.001057654313858070e+00 1.002115308627715917e+00 1.129487174284200742e-04
3.007359391623627744e+03 1.001214748367606155e+00 1.002429496735212311e+00 1.129487174284200742e-04
3.007379823408249649e+03 1.001395982649941896e+00 1.002791965299883792e+00 1.129487174284200742e-04
3.007400255192398618e+03 1.001036803439339096e+00 1.002073606878678413e+00 1.129487174284200742e-04
3.007420686976322031e+03 1.000651041833797716e+00 1.001302083667595211e+00 1.129487174284200742e-04
3.007441118860006100e+03 1.000791863756662181e+00 1.001583727513324584e+00 1.129487174284200742e-04
3.007461550543230260e+03 1.000874511023537750e+00 1.001749022047075499e+00 1.129487174284200742e-04
3.007481982326222351e+03 1.000930001766488164e+00 1.001860003532976551e+00 1.129487174284200742e-04
3.007502414108748781e+03 1.000974811412007615e+00 1.001949622824015229e+00 1.129487174284200742e-04
3.007522845891035104e+03 1.001142738964740708e+00 1.002285477929481639e+00 1.129487174284200742e-04
3.007543277672863042e+03 1.000713923972366803e+00 1.001427847944733607e+00 1.129487174284200742e-04
3.007563709454458149e+03 1.000737370561994410e+00 1.001474741123988599e+00 1.129487174284200742e-04
3.007584141235813149e+03 1.000675550068825803e+00 1.001351100137651384e+00 1.129487174284200742e-04
