# BJD-2454833, Flux, Error
2.995529323371541977e+03 1.019598986499749227e+00 1.129487174284200742e-04
2.995549755388761696e+03 1.019780752662415413e+00 1.129487174284200742e-04
2.995570187305507716e+03 1.020612230036364254e+00 1.129487174284200742e-04
2.995590619422262534e+03 1.021646049756145036e+00 1.129487174284200742e-04
2.995611051438085269e+03 1.022559452274562686e+00 1.129487174284200742e-04
2.995631483353434305e+03 1.022706299413835618e+00 1.129487174284200742e-04
2.995651915468792140e+03 1.023207636904696072e+00 1.129487174284200742e-04
2.995672347483217891e+03 1.023607391761856444e+00 1.129487174284200742e-04
2.995692779397169943e+03 1.023991518886648633e+00 1.129487174284200742e-04
2.995713211511130794e+03 1.024258351175464821e+00 1.129487174284200742e-04
2.995733643524159561e+03 1.024520293712629870e+00 1.129487174284200742e-04
2.995754075436714629e+03 1.024666034937117054e+00 1.129487174284200742e-04
2.995774507549278496e+03 1.024520608000180744e+00 1.129487174284200742e-04
2.995794939560910279e+03 1.024156154413183195e+00 1.129487174284200742e-04
2.995815371572069125e+03 1.024057173096125206e+00 1.129487174284200742e-04
2.995835803583235247e+03 1.023598489579782722e+00 1.129487174284200742e-04
2.995856235593470046e+03 1.023444836797096302e+00 1.129487174284200742e-04
2.995876667603231908e+03 1.022864449762186378e+00 1.129487174284200742e-04
2.995897099712536146e+03 1.021919046378560347e+00 1.129487174284200742e-04
2.995917531621831586e+03 1.021153435216447747e+00 1.129487174284200742e-04
2.995937963630203740e+03 1.020297433753100114e+00 1.129487174284200742e-04
2.995958395738576655e+03 1.019197230997158643e+00 1.129487174284200742e-04
2.995978827646016725e+03 1.018378425785673613e+00 1.129487174284200742e-04
2.995999259652984620e+03 1.017725966862333298e+00 1.129487174284200742e-04
2.996019691759960551e+03 1.016826780248301088e+00 1.129487174284200742e-04
2.996040123665996362e+03 1.015983378848103857e+00 1.129487174284200742e-04
2.996060555671574548e+03 1.014906891654016707e+00 1.129487174284200742e-04
2.996080987777153496e+03 1.013775147668277032e+00 1.129487174284200742e-04
2.996101419681799598e+03 1.012688098765178735e+00 1.129487174284200742e-04
2.996121851686439186e+03 1.011213242991913175e+00 1.129487174284200742e-04
2.996142283690154727e+03 1.009654967980719187e+00 1.129487174284200742e-04
2.996162715693397331e+03 1.008388819685529736e+00 1.129487174284200742e-04
2.996183147696647211e+03 1.006776990737136890e+00 1.129487174284200742e-04
2.996203579698965768e+03 1.005316386546385443e+00 1.129487174284200742e-04
2.996224011701284326e+03 1.004153577640952255e+00 1.129487174284200742e-04
2.996244443702664285e+03 1.002756819574531999e+00 1.129487174284200742e-04
2.996264875804052281e+03 1.001573839361638685e+00 1.129487174284200742e-04
2.996285307704500156e+03 1.002929609201137273e+00 1.129487174284200742e-04
2.996305739704956068e+03 9.994148550364432282e-01 1.129487174284200742e-04
2.996326171804481419e+03 9.978096639456200956e-01 1.129487174284200742e-04
2.996346603704005247e+03 9.964025755397972750e-01 1.129487174284200742e-04
2.996367035702591238e+03 9.953557894580045140e-01 1.129487174284200742e-04
2.996387467801185267e+03 9.941529453685770124e-01 1.129487174284200742e-04
2.996407899698839174e+03 9.928635498509108537e-01 1.129487174284200742e-04
2.996428331696501118e+03 9.924232356382770570e-01 1.129487174284200742e-04
2.996448763793698163e+03 9.910636762626476859e-01 1.129487174284200742e-04
2.996469195689962362e+03 9.904724603602278465e-01 1.129487174284200742e-04
2.996489627786220808e+03 9.896563387695632708e-01 1.129487174284200742e-04
2.996510059782020107e+03 9.888042835677328668e-01 1.129487174284200742e-04
2.996530491676880047e+03 9.878574466176166524e-01 1.129487174284200742e-04
2.996550923771748785e+03 9.881664409927283232e-01 1.129487174284200742e-04
2.996571355766151100e+03 9.875485245413102575e-01 1.129487174284200742e-04
2.996591787659621332e+03 9.871362106578847051e-01 1.129487174284200742e-04
2.996612219753085810e+03 9.862480301459166654e-01 1.129487174284200742e-04
2.996632651746091142e+03 9.857365140189953134e-01 1.129487174284200742e-04
2.996653083738623536e+03 9.851852474714704044e-01 1.129487174284200742e-04
2.996673515730697545e+03 9.849577539554710270e-01 1.129487174284200742e-04
2.996693947721840232e+03 9.846597819242813854e-01 1.129487174284200742e-04
2.996714379712975642e+03 9.845786358800160398e-01 1.129487174284200742e-04
2.996734811803653429e+03 9.845957989832407886e-01 1.129487174284200742e-04
2.996755243693864031e+03 9.847184644540873943e-01 1.129487174284200742e-04
2.996775675683602458e+03 9.844118110394072252e-01 1.129487174284200742e-04
2.996796107772883261e+03 9.849688080766033638e-01 1.129487174284200742e-04
2.996816539661696879e+03 9.848735599346071234e-01 1.129487174284200742e-04
2.996836971650038322e+03 9.845716942177017428e-01 1.129487174284200742e-04
2.996857403737922141e+03 9.849704408065215189e-01 1.129487174284200742e-04
2.996877835625338776e+03 9.851696651612230626e-01 1.129487174284200742e-04
2.996898267612283234e+03 9.851243549438930547e-01 1.129487174284200742e-04
2.996918699598769308e+03 9.854367191665843739e-01 1.129487174284200742e-04
2.996939131584789720e+03 9.860527111367662911e-01 1.129487174284200742e-04
2.996959563570802857e+03 9.859551344704736708e-01 1.129487174284200742e-04
2.996979995555891946e+03 9.863844589025266840e-01 1.129487174284200742e-04
2.997000427540515375e+03 9.869640854186175760e-01 1.129487174284200742e-04
2.997020859524665866e+03 9.872590070498253878e-01 1.129487174284200742e-04
2.997041291508823633e+03 9.878556242948959287e-01 1.129487174284200742e-04
2.997061723492050078e+03 9.885458700145141053e-01 1.129487174284200742e-04
2.997082155474803585e+03 9.898962583490827916e-01 1.129487174284200742e-04
2.997102587557565130e+03 9.900838832627069097e-01 1.129487174284200742e-04
2.997123019439393829e+03 9.905983418045423150e-01 1.129487174284200742e-04
2.997143451421216014e+03 9.909747552405235860e-01 1.129487174284200742e-04
2.997163883502114913e+03 9.917929943598792208e-01 1.129487174284200742e-04
2.997184315383012290e+03 9.927872150686699593e-01 1.129487174284200742e-04
2.997204747362971830e+03 9.936973273539109197e-01 1.129487174284200742e-04
2.997225179442939407e+03 9.939501675588152674e-01 1.129487174284200742e-04
2.997245611321974138e+03 9.945433140925300508e-01 1.129487174284200742e-04
2.997266043301002355e+03 9.952344137812125791e-01 1.129487174284200742e-04
2.997286475379572948e+03 9.957919547804698901e-01 1.129487174284200742e-04
2.997306907257210696e+03 9.966223484767937624e-01 1.129487174284200742e-04
2.997347771312015539e+03 9.992632158354189942e-01 1.129487174284200742e-04
2.997368203188721964e+03 9.997189779460573522e-01 1.129487174284200742e-04
2.997388635164956213e+03 1.000284338871747281e+00 1.129487174284200742e-04
2.997409067240267177e+03 1.000284271953362225e+00 1.129487174284200742e-04
2.997429499115576618e+03 1.001213289943664098e+00 1.129487174284200742e-04
2.997449931090413884e+03 1.002010675676276552e+00 1.129487174284200742e-04
2.997470363164793525e+03 1.002269028197882328e+00 1.129487174284200742e-04
2.997490795138706744e+03 1.002863803791850694e+00 1.129487174284200742e-04
2.997511227012611926e+03 1.003249429310895779e+00 1.129487174284200742e-04
2.997531659085594583e+03 1.003876162578728914e+00 1.129487174284200742e-04
2.997552091058110818e+03 1.004302094363650699e+00 1.129487174284200742e-04
2.997572522930153355e+03 1.004833777897068847e+00 1.129487174284200742e-04
2.997592955001739028e+03 1.005430046086637885e+00 1.129487174284200742e-04
2.997613386973323941e+03 1.005528692832926119e+00 1.129487174284200742e-04
2.997633818943970255e+03 1.005856362265529658e+00 1.129487174284200742e-04
2.997654250914623844e+03 1.006143829876975371e+00 1.129487174284200742e-04
2.997674682884346112e+03 1.006402139118186323e+00 1.129487174284200742e-04
2.997695114854061103e+03 1.007083364291117888e+00 1.129487174284200742e-04
2.997715546822852048e+03 1.007550221680102887e+00 1.129487174284200742e-04
2.997735978791642992e+03 1.007882480370847267e+00 1.129487174284200742e-04
2.997756410759495338e+03 1.008656698112240235e+00 1.129487174284200742e-04
2.997776842727354961e+03 1.008969804739768161e+00 1.129487174284200742e-04
2.997797274594748160e+03 1.009319970747983630e+00 1.129487174284200742e-04
2.997817706661204284e+03 1.009771386476931765e+00 1.129487174284200742e-04
2.997838138627666922e+03 1.010413846334503596e+00 1.129487174284200742e-04
2.997858570593663899e+03 1.010642178151348824e+00 1.129487174284200742e-04
2.997879002559187938e+03 1.011180673621956405e+00 1.129487174284200742e-04
2.997899434524253593e+03 1.011640776233887706e+00 1.129487174284200742e-04
2.997919866488853586e+03 1.011882570872586706e+00 1.129487174284200742e-04
2.997940298552981403e+03 1.012256051856305517e+00 1.129487174284200742e-04
2.997960730416649312e+03 1.012887258317747063e+00 1.129487174284200742e-04
2.997981162379845046e+03 1.013117637374355340e+00 1.129487174284200742e-04
2.998001594443048816e+03 1.013438503377921407e+00 1.129487174284200742e-04
2.998022026305319741e+03 1.013953786276331259e+00 1.129487174284200742e-04
2.998042458267125767e+03 1.014274293234243451e+00 1.129487174284200742e-04
2.998062890328925278e+03 1.014441301985777866e+00 1.129487174284200742e-04
2.998083322189799219e+03 1.014611109542187029e+00 1.129487174284200742e-04
2.998103754150666646e+03 1.014856265760853749e+00 1.129487174284200742e-04
2.998124186210610787e+03 1.014888030036853017e+00 1.129487174284200742e-04
2.998144618070553406e+03 1.014791773860405311e+00 1.129487174284200742e-04
2.998165050030031125e+03 1.014524705027997520e+00 1.129487174284200742e-04
2.998185482088571007e+03 1.014198633730429178e+00 1.129487174284200742e-04
2.998205913947116642e+03 1.014725462488471175e+00 1.129487174284200742e-04
2.998226345905190101e+03 1.014147564759853903e+00 1.129487174284200742e-04
2.998246777962805936e+03 1.013519383445978805e+00 1.129487174284200742e-04
2.998267209819954587e+03 1.012849929257499504e+00 1.129487174284200742e-04
2.998287641776638338e+03 1.012755881490013943e+00 1.129487174284200742e-04
2.998308073832849914e+03 1.012171938941638594e+00 1.129487174284200742e-04
2.998328505788602342e+03 1.011227207853095056e+00 1.129487174284200742e-04
2.998348937643881072e+03 1.010493296876473712e+00 1.129487174284200742e-04
2.998369369698702940e+03 1.009827375984054809e+00 1.129487174284200742e-04
2.998389801653524046e+03 1.008700718170903121e+00 1.129487174284200742e-04
2.998410233507413068e+03 1.007595320159694108e+00 1.129487174284200742e-04
2.998430665561296337e+03 1.006781250214560997e+00 1.129487174284200742e-04
2.998451097514254798e+03 1.005828280609180503e+00 1.129487174284200742e-04
2.998471529367205221e+03 1.004672132804433682e+00 1.129487174284200742e-04
2.998491961419233121e+03 1.003602574169532691e+00 1.129487174284200742e-04
2.998512393271259498e+03 1.002692308091015727e+00 1.129487174284200742e-04
2.998532825222820975e+03 1.001620265951927102e+00 1.129487174284200742e-04
2.998553257273910276e+03 1.000663034079941616e+00 1.129487174284200742e-04
2.998573689124539669e+03 9.996786133985563483e-01 1.129487174284200742e-04
2.998594121074231225e+03 9.987335163557232720e-01 1.129487174284200742e-04
2.998614553124396480e+03 9.978358204303570123e-01 1.129487174284200742e-04
2.998634984973628889e+03 9.965240007982980597e-01 1.129487174284200742e-04
2.998655416922396398e+03 9.953882399168166861e-01 1.129487174284200742e-04
2.998675848970691732e+03 9.942097195583339264e-01 1.129487174284200742e-04
2.998696280918527918e+03 9.933770834199987521e-01 1.129487174284200742e-04
2.998716712866356829e+03 9.924566844902992235e-01 1.129487174284200742e-04
2.998737144813261693e+03 9.918696655719111410e-01 1.129487174284200742e-04
2.998757576760166558e+03 9.907747651710094861e-01 1.129487174284200742e-04
2.998778008806133585e+03 9.910735796647930362e-01 1.129487174284200742e-04
2.998798440652106365e+03 9.901924156240187180e-01 1.129487174284200742e-04
2.998818872597614245e+03 9.893005588703615016e-01 1.129487174284200742e-04
2.998839304642184288e+03 9.885593128918613859e-01 1.129487174284200742e-04
2.998859736486760085e+03 9.879655775971976084e-01 1.129487174284200742e-04
2.998880168430870981e+03 9.878300256236135501e-01 1.129487174284200742e-04
2.998900600474509702e+03 9.877132563940627108e-01 1.129487174284200742e-04
2.998921032317688514e+03 9.878195778368916713e-01 1.129487174284200742e-04
2.998941464260402427e+03 9.880881345394548765e-01 1.129487174284200742e-04
2.998961896303109825e+03 9.886806145692053072e-01 1.129487174284200742e-04
2.998982328144891653e+03 9.883974005187404765e-01 1.129487174284200742e-04
2.999002760086208582e+03 9.883359443139305700e-01 1.129487174284200742e-04
2.999023192127518996e+03 9.885851357337673839e-01 1.129487174284200742e-04
2.999043623967903841e+03 9.893419753717306309e-01 1.129487174284200742e-04
2.999064055908289447e+03 9.900169045203692786e-01 1.129487174284200742e-04
2.999084487948202877e+03 9.903044109892987779e-01 1.129487174284200742e-04
2.999104919787190738e+03 9.904414895781827877e-01 1.129487174284200742e-04
2.999125351726179360e+03 9.908502201452378255e-01 1.129487174284200742e-04
2.999145783764695807e+03 9.916238176304912333e-01 1.129487174284200742e-04
2.999166215702753107e+03 9.926212921321770910e-01 1.129487174284200742e-04
2.999186647540343984e+03 9.928440511097812449e-01 1.129487174284200742e-04
2.999207079577929107e+03 9.934486616048648910e-01 1.129487174284200742e-04
2.999227511414588662e+03 9.939365949385223775e-01 1.129487174284200742e-04
2.999247943350783316e+03 9.946620621812898300e-01 1.129487174284200742e-04
2.999268375386971456e+03 9.951146290365449065e-01 1.129487174284200742e-04
2.999309239157497359e+03 9.961014844011069069e-01 1.129487174284200742e-04
2.999329671191822854e+03 9.964863055210839704e-01 1.129487174284200742e-04
2.999350103026154102e+03 9.971464259159155130e-01 1.129487174284200742e-04
2.999370534960020450e+03 9.977439565855923398e-01 1.129487174284200742e-04
2.999390966993414622e+03 9.983293254335803280e-01 1.129487174284200742e-04
2.999411398826348886e+03 9.990863995454147828e-01 1.129487174284200742e-04
2.999431830758818251e+03 9.998391336693289722e-01 1.129487174284200742e-04
2.999452262790815439e+03 1.000302313891437311e+00 1.129487174284200742e-04
2.999472694622352719e+03 1.000913512357905155e+00 1.129487174284200742e-04
2.999493126553890761e+03 1.001581794059461794e+00 1.129487174284200742e-04
2.999513558584490966e+03 1.001701918086822074e+00 1.129487174284200742e-04
2.999533990515097685e+03 1.001995269120650844e+00 1.129487174284200742e-04
2.999554422344772320e+03 1.002142473848463222e+00 1.129487174284200742e-04
2.999574854374441202e+03 1.002305969578114020e+00 1.129487174284200742e-04
2.999595286303650937e+03 1.002535508904945694e+00 1.129487174284200742e-04
2.999615718132394250e+03 1.003455784944022211e+00 1.129487174284200742e-04
2.999636150160666148e+03 1.003720979673534242e+00 1.129487174284200742e-04
2.999656582088478899e+03 1.004365204263985678e+00 1.129487174284200742e-04
2.999677013915825228e+03 1.004555749015292321e+00 1.129487174284200742e-04
2.999697445942700142e+03 1.004403011868343132e+00 1.129487174284200742e-04
2.999717877869581571e+03 1.004618181862988679e+00 1.129487174284200742e-04
2.999738309695530916e+03 1.004875833258439322e+00 1.129487174284200742e-04
2.999758741721474507e+03 1.004842327243303357e+00 1.129487174284200742e-04
2.999779173646493291e+03 1.004999011674265086e+00 1.129487174284200742e-04
2.999799605571512075e+03 1.005318184207145027e+00 1.129487174284200742e-04
2.999881333266916045e+03 1.004950172703525491e+00 1.129487174284200742e-04
2.999901765189606522e+03 1.005125391408021818e+00 1.129487174284200742e-04
2.999922197111831338e+03 1.005200433802283522e+00 1.129487174284200742e-04
2.999942629034048878e+03 1.004624043929152277e+00 1.129487174284200742e-04
2.999963060955342371e+03 1.004481769627103338e+00 1.129487174284200742e-04
2.999983492876635864e+03 1.004316120246764088e+00 1.129487174284200742e-04
3.000003924797456420e+03 1.004083568470005128e+00 1.129487174284200742e-04
